,did,dre,gid
1007,28,Interception,2009092711
1008,29,Interception,2009092711
1009,30,Punt,2009092711
1010,31,Downs,2009092711
1011,32,End of Game,2009092711
1012,1,Punt,2009092712
1013,2,Downs,2009092712
1014,3,Interception,2009092712
1015,4,Touchdown,2009092712
1016,5,Interception,2009092712
1017,6,Field Goal,2009092712
1018,7,Field Goal,2009092712
1019,8,Field Goal,2009092712
1020,9,End of Half,2009092712
1021,10,Touchdown,2009092712
1022,11,Punt,2009092712
1023,12,Fumble,2009092712
1024,13,Fumble,2009092712
1025,14,Field Goal,2009092712
1026,15,Punt,2009092712
1027,16,Punt,2009092712
1028,17,Punt,2009092712
1029,18,Punt,2009092712
1030,19,Downs,2009092712
1031,20,End of Game,2009092712
1032,1,Punt,2009092713
1033,2,Fumble,2009092713
1034,3,Field Goal,2009092713
1035,4,Punt,2009092713
1036,5,Fumble,2009092713
1037,6,Field Goal,2009092713
1038,7,Missed FG,2009092713
1039,8,Punt,2009092713
1040,9,Punt,2009092713
1041,10,Field Goal,2009092713
1042,11,Touchdown,2009092713
1043,12,Punt,2009092713
1044,13,Field Goal,2009092713
1045,14,Punt,2009092713
1046,15,Field Goal,2009092713
1047,16,Interception,2009092713
1048,17,Touchdown,2009092713
1049,18,Downs,2009092713
1050,19,End of Game,2009092713
1051,1,Punt,2009092714
1052,2,Punt,2009092714
1053,3,Punt,2009092714
1054,4,Punt,2009092714
1055,5,Punt,2009092714
1056,6,Field Goal,2009092714
1057,7,Interception,2009092714
1058,8,Fumble,2009092714
1059,9,Touchdown,2009092714
1060,10,Punt,2009092714
1061,11,Touchdown,2009092714
1062,12,Punt,2009092714
1063,13,Touchdown,2009092714
1064,14,Interception,2009092714
1065,15,End of Half,2009092714
1066,16,Touchdown,2009092714
1067,17,Missed FG,2009092714
1068,18,Punt,2009092714
1069,19,Touchdown,2009092714
1070,20,Interception,2009092714
1071,21,Field Goal,2009092714
1072,22,Punt,2009092714
1073,23,Punt,2009092714
1074,24,Downs,2009092714
1075,25,Downs,2009092714
1076,26,End of Game,2009092714
1077,1,Missed FG,2009092800
1078,2,Punt,2009092800
1079,3,Punt,2009092800
1080,4,Punt,2009092800
1081,5,Punt,2009092800
1082,6,Interception,2009092800
1083,7,Punt,2009092800
1084,8,Touchdown,2009092800
1085,9,Punt,2009092800
1086,10,End of Half,2009092800
1087,11,Punt,2009092800
1088,12,Field Goal,2009092800
1089,13,Punt,2009092800
1090,14,Touchdown,2009092800
1091,15,Punt,2009092800
1092,16,Field Goal,2009092800
1093,17,Punt,2009092800
1094,18,Punt,2009092800
1095,19,Interception,2009092800
1096,20,Fumble,2009092800
1097,21,End of Game,2009092800
1098,1,Touchdown,2009100400
1099,2,Touchdown,2009100400
1100,3,Touchdown,2009100400
1101,4,Punt,2009100400
1102,5,Punt,2009100400
1103,6,Touchdown,2009100400
1104,7,Interception,2009100400
1105,8,Touchdown,2009100400
1106,9,Punt,2009100400
1107,10,Punt,2009100400
1108,11,Touchdown,2009100400
1109,12,End of Half,2009100400
1110,13,Touchdown,2009100400
1111,14,Punt,2009100400
1112,15,Field Goal,2009100400
1113,16,Punt,2009100400
1114,17,Punt,2009100400
1115,18,Fumble,2009100400
1116,19,Field Goal,2009100400
1117,20,Punt,2009100400
1118,21,Punt,2009100400
1119,22,Field Goal,2009100400
1120,23,Touchdown,2009100400
1121,24,Downs,2009100400
1122,25,Touchdown,2009100400
1123,26,End of Game,2009100400
1124,1,Missed FG,2009100401
1125,2,Punt,2009100401
1126,3,Touchdown,2009100401
1127,4,Fumble,2009100401
1128,5,Punt,2009100401
1129,6,Punt,2009100401
1130,7,Punt,2009100401
1131,8,Interception,2009100401
1132,9,Punt,2009100401
1133,10,Punt,2009100401
1134,11,Touchdown,2009100401
1135,12,Punt,2009100401
1136,13,End of Half,2009100401
1137,14,Interception,2009100401
1138,15,Punt,2009100401
1139,16,Touchdown,2009100401
1140,17,Fumble,2009100401
1141,18,Field Goal,2009100401
1142,19,Punt,2009100401
1143,20,Punt,2009100401
1144,21,Punt,2009100401
1145,22,Field Goal,2009100401
1146,23,Touchdown,2009100401
1147,24,Punt,2009100401
1148,25,End of Half,2009100401
1149,26,Punt,2009100401
1150,27,Punt,2009100401
1151,28,Punt,2009100401
1152,29,Punt,2009100401
1153,30,Punt,2009100401
1154,31,Punt,2009100401
1155,32,Field Goal,2009100401
1156,1,Punt,2009100402
1157,2,Punt,2009100402
1158,3,Field Goal,2009100402
1159,4,Punt,2009100402
1160,5,Fumble,2009100402
1161,6,Field Goal,2009100402
1162,7,Field Goal,2009100402
1163,8,Punt,2009100402
1164,9,Touchdown,2009100402
1165,10,Punt,2009100402
1166,11,Touchdown,2009100402
1167,12,Field Goal,2009100402
1168,13,Interception,2009100402
1169,14,End of Half,2009100402
1170,15,Punt,2009100402
1171,16,Punt,2009100402
1172,17,Fumble,2009100402
1173,18,Punt,2009100402
1174,19,Safety,2009100402
1175,20,Touchdown,2009100402
1176,21,Punt,2009100402
1177,22,Punt,2009100402
1178,23,Punt,2009100402
1179,24,Punt,2009100402
1180,25,Downs,2009100402
1181,26,Punt,2009100402
1182,27,Fumble,2009100402
1183,28,Missed FG,2009100402
1184,29,Punt,2009100402
1185,30,Punt,2009100402
1186,31,End of Game,2009100402
1187,1,Punt,2009100403
1188,2,Touchdown,2009100403
1189,3,Punt,2009100403
1190,4,Punt,2009100403
1191,5,Punt,2009100403
1192,6,Touchdown,2009100403
1193,7,Field Goal,2009100403
1194,8,Touchdown,2009100403
1195,9,End of Half,2009100403
1196,10,Touchdown,2009100403
1197,11,Punt,2009100403
1198,12,Interception,2009100403
1199,13,Fumble,2009100403
1200,14,Punt,2009100403
1201,15,Punt,2009100403
1202,16,Field Goal,2009100403
1203,17,Fumble,2009100403
1204,18,Field Goal,2009100403
1205,19,Touchdown,2009100403
1206,20,Touchdown,2009100403
1207,21,End of Game,2009100403
1208,1,Punt,2009100404
1209,2,Field Goal,2009100404
1210,3,Punt,2009100404
1211,4,Touchdown,2009100404
1212,5,Punt,2009100404
1213,6,Punt,2009100404
1214,7,Field Goal,2009100404
1215,8,Touchdown,2009100404
1216,9,Punt,2009100404
1217,10,Field Goal,2009100404
1218,11,Fumble,2009100404
1219,12,Touchdown,2009100404
1220,13,Interception,2009100404
1221,14,Missed FG,2009100404
1222,15,Field Goal,2009100404
1223,16,Interception,2009100404
1224,17,Punt,2009100404
1225,18,Touchdown,2009100404
1226,19,Fumble,2009100404
1227,20,Punt,2009100404
1228,21,Punt,2009100404
1229,22,Touchdown,2009100404
1230,23,Touchdown,2009100404
1231,24,Downs,2009100404
1232,25,End of Game,2009100404
1233,1,Fumble,2009100405
1234,2,Touchdown,2009100405
1235,3,Punt,2009100405
1236,4,Fumble,2009100405
1237,5,Field Goal,2009100405
1238,6,Interception,2009100405
1239,7,Punt,2009100405
1240,8,Touchdown,2009100405
1241,9,Punt,2009100405
1242,10,Punt,2009100405
1243,11,Punt,2009100405
1244,12,Punt,2009100405
1245,13,Punt,2009100405
1246,14,Field Goal,2009100405
1247,15,Field Goal,2009100405
1248,16,Punt,2009100405
1249,17,Missed FG,2009100405
1250,18,Punt,2009100405
1251,19,Touchdown,2009100405
1252,20,Touchdown,2009100405
1253,21,Punt,2009100405
1254,22,Touchdown,2009100405
1255,23,Punt,2009100405
1256,24,Downs,2009100405
1257,25,Downs,2009100405
1258,26,End of Game,2009100405
1259,1,Fumble,2009100406
1260,2,Field Goal,2009100406
1261,3,Touchdown,2009100406
1262,4,Touchdown,2009100406
1263,5,Punt,2009100406
1264,6,Punt,2009100406
1265,7,Punt,2009100406
1266,8,Touchdown,2009100406
1267,9,Interception,2009100406
1268,10,End of Half,2009100406
1269,11,Punt,2009100406
1270,12,Punt,2009100406
1271,13,Fumble,2009100406
1272,14,Touchdown,2009100406
1273,15,Touchdown,2009100406
1274,16,Field Goal,2009100406
1275,17,Downs,2009100406
1276,18,Punt,2009100406
1277,19,Downs,2009100406
1278,20,End of Game,2009100406
1279,1,Fumble,2009100407
1280,2,Touchdown,2009100407
1281,3,Punt,2009100407
1282,4,Punt,2009100407
1283,5,Punt,2009100407
1284,6,Missed FG,2009100407
1285,7,Interception,2009100407
1286,8,Punt,2009100407
1287,9,Interception,2009100407
1288,10,Missed FG,2009100407
1289,11,Punt,2009100407
1290,12,Field Goal,2009100407
1291,13,Interception,2009100407
1292,14,Field Goal,2009100407
1293,15,Punt,2009100407
1294,16,Touchdown,2009100407
1295,17,Punt,2009100407
1296,18,Touchdown,2009100407
1297,19,Punt,2009100407
1298,20,Interception,2009100407
1299,21,Field Goal,2009100407
1300,22,Punt,2009100407
1301,23,Fumble,2009100407
1302,24,End of Game,2009100407
1303,1,Punt,2009100408
1304,2,Punt,2009100408
1305,3,Missed FG,2009100408
1306,4,Punt,2009100408
1307,5,Punt,2009100408
1308,6,Field Goal,2009100408
1309,7,Interception,2009100408
1310,8,Field Goal,2009100408
1311,9,Touchdown,2009100408
1312,10,Punt,2009100408
1313,11,Punt,2009100408
1314,12,End of Half,2009100408
1315,13,Touchdown,2009100408
1316,14,Interception,2009100408
1317,15,Touchdown,2009100408
1318,16,Touchdown,2009100408
1319,17,Punt,2009100408
1320,18,Punt,2009100408
1321,19,Punt,2009100408
1322,20,Punt,2009100408
1323,21,Touchdown,2009100408
1324,22,Interception,2009100408
1325,23,End of Game,2009100408
1326,1,Field Goal,2009100409
1327,2,Punt,2009100409
1328,3,Punt,2009100409
1329,4,Interception,2009100409
1330,5,Punt,2009100409
1331,6,Downs,2009100409
1332,7,Fumble,2009100409
1333,8,Field Goal,2009100409
1334,9,Punt,2009100409
1335,10,End of Half,2009100409
1336,11,Punt,2009100409
1337,12,Punt,2009100409
1338,13,Punt,2009100409
1339,14,Fumble,2009100409
1340,15,Touchdown,2009100409
1341,16,Downs,2009100409
1342,17,Punt,2009100409
1343,18,Punt,2009100409
1344,19,Punt,2009100409
1345,20,Touchdown,2009100409
1346,21,Interception,2009100409
1347,22,Punt,2009100409
1348,23,Interception,2009100409
1349,24,End of Game,2009100409
1350,1,Punt,2009100410
1351,2,Punt,2009100410
1352,3,Field Goal,2009100410
1353,4,Punt,2009100410
1354,5,Touchdown,2009100410
1355,6,Punt,2009100410
1356,7,Fumble,2009100410
1357,8,Touchdown,2009100410
1358,9,Punt,2009100410
1359,10,Punt,2009100410
1360,11,End of Half,2009100410
1361,12,Fumble,2009100410
1362,13,Interception,2009100410
1363,14,Punt,2009100410
1364,15,Punt,2009100410
1365,16,Downs,2009100410
1366,17,Punt,2009100410
1367,18,Punt,2009100410
1368,19,Punt,2009100410
1369,20,Field Goal,2009100410
1370,21,Punt,2009100410
1371,22,Touchdown,2009100410
1372,23,Downs,2009100410
1373,24,End of Game,2009100410
1374,1,Punt,2009100411
1375,2,Punt,2009100411
1376,3,Missed FG,2009100411
1377,4,Punt,2009100411
1378,5,Punt,2009100411
1379,6,Missed FG,2009100411
1380,7,Punt,2009100411
1381,8,Punt,2009100411
1382,9,Punt,2009100411
1383,10,Punt,2009100411
1384,11,End of Half,2009100411
1385,12,Punt,2009100411
1386,13,Punt,2009100411
1387,14,Touchdown,2009100411
1388,15,Interception,2009100411
1389,16,Punt,2009100411
1390,17,Punt,2009100411
1391,18,Punt,2009100411
1392,19,Touchdown,2009100411
1393,20,Fumble,2009100411
1394,21,Downs,2009100411
1395,22,Punt,2009100411
1396,23,Punt,2009100411
1397,24,End of Game,2009100411
1398,1,Touchdown,2009100412
1399,2,Punt,2009100412
1400,3,Touchdown,2009100412
1401,4,Punt,2009100412
1402,5,Punt,2009100412
1403,6,Punt,2009100412
1404,7,Touchdown,2009100412
1405,8,Punt,2009100412
1406,9,End of Half,2009100412
1407,10,Punt,2009100412
1408,11,Touchdown,2009100412
1409,12,Touchdown,2009100412
1410,13,Punt,2009100412
1411,14,Punt,2009100412
1412,15,Touchdown,2009100412
1413,16,Touchdown,2009100412
1414,17,Touchdown,2009100412
1415,18,Field Goal,2009100412
1416,19,Fumble,2009100412
1417,20,End of Game,2009100412
1418,1,Fumble,2009100500
1419,2,Touchdown,2009100500
1420,3,Touchdown,2009100500
1421,4,Punt,2009100500
1422,5,Interception,2009100500
1423,6,Touchdown,2009100500
1424,7,Punt,2009100500
1425,8,Fumble,2009100500
1426,9,Touchdown,2009100500
1427,10,End of Half,2009100500
1428,11,Touchdown,2009100500
1429,12,Downs,2009100500
1430,13,Punt,2009100500
1431,14,Punt,2009100500
1432,15,Punt,2009100500
1433,16,Safety,2009100500
1434,17,Punt,2009100500
1435,18,Touchdown,2009100500
1436,19,Punt,2009100500
1437,20,Field Goal,2009100500
1438,21,End of Game,2009100500
1439,1,Missed FG,2009101100
1440,2,Interception,2009101100
1441,3,Interception,2009101100
1442,4,Field Goal,2009101100
1443,5,Punt,2009101100
1444,6,Punt,2009101100
1445,7,Punt,2009101100
1446,8,Fumble,2009101100
1447,9,Downs,2009101100
1448,10,Punt,2009101100
1449,11,Punt,2009101100
1450,12,Punt,2009101100
1451,13,Touchdown,2009101100
1452,14,Punt,2009101100
1453,15,Punt,2009101100
1454,16,Touchdown,2009101100
1455,17,Punt,2009101100
1456,18,Punt,2009101100
1457,19,Touchdown,2009101100
1458,20,Interception,2009101100
1459,21,End of Game,2009101100
1460,1,Punt,2009101101
1461,2,Punt,2009101101
1462,3,Punt,2009101101
1463,4,Punt,2009101101
1464,5,Punt,2009101101
1465,6,Downs,2009101101
1466,7,Punt,2009101101
1467,8,Punt,2009101101
1468,9,Field Goal,2009101101
1469,10,Downs,2009101101
1470,11,End of Half,2009101101
1471,12,Field Goal,2009101101
1472,13,Punt,2009101101
1473,14,Punt,2009101101
1474,15,Interception,2009101101
1475,16,Interception,2009101101
1476,17,Punt,2009101101
1477,18,Punt,2009101101
1478,19,Punt,2009101101
1479,20,Punt,2009101101
1480,21,Punt,2009101101
1481,22,Punt,2009101101
1482,23,Punt,2009101101
1483,24,Field Goal,2009101101
1484,25,Fumble,2009101101
1485,1,Fumble,2009101102
1486,2,Touchdown,2009101102
1487,3,Punt,2009101102
1488,4,Punt,2009101102
1489,5,Punt,2009101102
1490,6,Punt,2009101102
1491,7,Downs,2009101102
1492,8,Safety,2009101102
1493,9,Punt,2009101102
1494,10,Field Goal,2009101102
1495,11,End of Half,2009101102
1496,12,Punt,2009101102
1497,13,Interception,2009101102
1498,14,Touchdown,2009101102
1499,15,Touchdown,2009101102
1500,16,Downs,2009101102
1501,17,Field Goal,2009101102
1502,18,Punt,2009101102
1503,19,Punt,2009101102
1504,20,Touchdown,2009101102
1505,21,Punt,2009101102
1506,22,End of Game,2009101102
1507,1,Punt,2009101103
1508,2,Field Goal,2009101103
1509,3,Touchdown,2009101103
1510,4,Field Goal,2009101103
1511,5,Touchdown,2009101103
1512,6,Punt,2009101103
1513,7,Interception,2009101103
1514,8,Touchdown,2009101103
1515,9,Punt,2009101103
1516,10,End of Half,2009101103
1517,11,Missed FG,2009101103
1518,12,Touchdown,2009101103
1519,13,Interception,2009101103
1520,14,Punt,2009101103
1521,15,Punt,2009101103
1522,16,Punt,2009101103
1523,17,Touchdown,2009101103
1524,18,Punt,2009101103
1525,19,Downs,2009101103
1526,20,End of Game,2009101103
1527,1,Punt,2009101104
1528,2,Punt,2009101104
1529,3,Missed FG,2009101104
1530,4,Punt,2009101104
1531,5,Field Goal,2009101104
1532,6,Fumble,2009101104
1533,7,Touchdown,2009101104
1534,8,Punt,2009101104
1535,9,Punt,2009101104
1536,10,Field Goal,2009101104
1537,11,Punt,2009101104
1538,12,Punt,2009101104
1539,13,Punt,2009101104
1540,14,Field Goal,2009101104
1541,15,Touchdown,2009101104
1542,16,Punt,2009101104
1543,17,Field Goal,2009101104
1544,18,Downs,2009101104
1545,19,Touchdown,2009101104
1546,20,Touchdown,2009101104
1547,21,End of Half,2009101104
1548,22,Punt,2009101104
1549,23,Punt,2009101104
1550,24,Punt,2009101104
1551,25,Touchdown,2009101104
1552,1,Touchdown,2009101105
1553,2,Punt,2009101105
1554,3,Touchdown,2009101105
1555,4,Punt,2009101105
1556,5,Touchdown,2009101105
1557,6,Fumble,2009101105
1558,7,Touchdown,2009101105
1559,8,Punt,2009101105
1560,9,Punt,2009101105
1561,10,Punt,2009101105
1562,11,Touchdown,2009101105
1563,12,Punt,2009101105
1564,13,Fumble,2009101105
1565,14,Field Goal,2009101105
1566,15,End of Half,2009101105
1567,16,Punt,2009101105
1568,17,Touchdown,2009101105
1569,18,Fumble,2009101105
1570,19,Field Goal,2009101105
1571,20,Punt,2009101105
1572,21,Field Goal,2009101105
1573,22,Punt,2009101105
1574,23,Punt,2009101105
1575,24,End of Game,2009101105
1576,1,Punt,2009101106
1577,2,Touchdown,2009101106
1578,3,Punt,2009101106
1579,4,Punt,2009101106
1580,5,Downs,2009101106
1581,6,Punt,2009101106
1582,7,Downs,2009101106
1583,8,Touchdown,2009101106
1584,9,Touchdown,2009101106
1585,10,Touchdown,2009101106
1586,11,Interception,2009101106
1587,12,Punt,2009101106
1588,13,Punt,2009101106
1589,14,Punt,2009101106
1590,15,Interception,2009101106
1591,16,Touchdown,2009101106
1592,17,Interception,2009101106
1593,18,Field Goal,2009101106
1594,19,Touchdown,2009101106
1595,20,Punt,2009101106
1596,21,Punt,2009101106
1597,22,Safety,2009101106
1598,23,End of Game,2009101106
1599,1,Touchdown,2009101107
1600,2,Fumble,2009101107
1601,3,Punt,2009101107
1602,4,Punt,2009101107
1603,5,Fumble,2009101107
1604,6,Interception,2009101107
1605,7,Field Goal,2009101107
1606,8,Field Goal,2009101107
1607,9,Fumble,2009101107
1608,10,End of Half,2009101107
1609,11,Punt,2009101107
1610,12,Touchdown,2009101107
1611,13,Punt,2009101107
1612,14,Punt,2009101107
1613,15,Interception,2009101107
1614,16,Touchdown,2009101107
1615,17,Touchdown,2009101107
1616,18,Touchdown,2009101107
1617,19,End of Game,2009101107
1618,1,Punt,2009101108
1619,2,Interception,2009101108
1620,3,Touchdown,2009101108
1621,4,Punt,2009101108
1622,5,Touchdown,2009101108
1623,6,Touchdown,2009101108
1624,7,Punt,2009101108
1625,8,Field Goal,2009101108
1626,9,Fumble,2009101108
1627,10,Punt,2009101108
1628,11,Touchdown,2009101108
1629,12,Fumble,2009101108
1630,13,Touchdown,2009101108
1631,14,Punt,2009101108
1632,15,Touchdown,2009101108
1633,16,End of Half,2009101108
1634,17,Missed FG,2009101108
1635,18,Interception,2009101108
1636,19,Field Goal,2009101108
1637,20,Punt,2009101108
1638,21,Punt,2009101108
1639,22,Punt,2009101108
1640,23,Touchdown,2009101108
1641,24,Downs,2009101108
1642,25,Punt,2009101108
1643,26,End of Game,2009101108
1644,1,Punt,2009101109
1645,2,Touchdown,2009101109
1646,3,Punt,2009101109
1647,4,Fumble,2009101109
1648,5,Missed FG,2009101109
1649,6,Punt,2009101109
1650,7,Punt,2009101109
1651,8,Punt,2009101109
1652,9,Punt,2009101109
1653,10,Touchdown,2009101109
1654,11,Punt,2009101109
1655,12,Touchdown,2009101109
1656,13,End of Half,2009101109
1657,14,Punt,2009101109
1658,15,Downs,2009101109
1659,16,Punt,2009101109
1660,17,Touchdown,2009101109
1661,18,Punt,2009101109
1662,19,Touchdown,2009101109
1663,20,Punt,2009101109
1664,21,Touchdown,2009101109
1665,22,Punt,2009101109
1666,23,Interception,2009101109
1667,24,Downs,2009101109
1668,25,End of Game,2009101109
1669,1,Missed FG,2009101110
1670,2,Touchdown,2009101110
1671,3,Fumble,2009101110
1672,4,Field Goal,2009101110
1673,5,Punt,2009101110
1674,6,Punt,2009101110
1675,7,Punt,2009101110
1676,8,Punt,2009101110
1677,9,Touchdown,2009101110
1678,10,Touchdown,2009101110
1679,11,Interception,2009101110
1680,12,Punt,2009101110
1681,13,Field Goal,2009101110
1682,14,Missed FG,2009101110
1683,15,Punt,2009101110
1684,16,Punt,2009101110
1685,17,Touchdown,2009101110
1686,18,Punt,2009101110
1687,19,Punt,2009101110
1688,20,Fumble,2009101110
1689,21,Punt,2009101110
1690,22,End of Half,2009101110
1691,23,Field Goal,2009101110
1692,1,Punt,2009101111
1693,2,Punt,2009101111
1694,3,Field Goal,2009101111
1695,4,Downs,2009101111
1696,5,Punt,2009101111
1697,6,Punt,2009101111
1698,7,Punt,2009101111
1699,8,Punt,2009101111
1700,9,Field Goal,2009101111
1701,10,Punt,2009101111
1702,11,Touchdown,2009101111
1703,12,Punt,2009101111
1704,13,Touchdown,2009101111
1705,14,Punt,2009101111
1706,15,End of Half,2009101111
1707,16,Fumble,2009101111
1708,17,Touchdown,2009101111
1709,18,Punt,2009101111
1710,19,Touchdown,2009101111
1711,20,Fumble,2009101111
1712,21,Punt,2009101111
1713,22,End of Game,2009101111
1714,1,Punt,2009101112
1715,2,Fumble,2009101112
1716,3,Touchdown,2009101112
1717,4,Punt,2009101112
1718,5,Field Goal,2009101112
1719,6,Interception,2009101112
1720,7,Field Goal,2009101112
1721,8,Punt,2009101112
1722,9,Punt,2009101112
1723,10,Touchdown,2009101112
1724,11,Field Goal,2009101112
1725,12,Touchdown,2009101112
1726,13,End of Half,2009101112
